Beat 1, Beat 2, Correlation
0414, 0624, 0.9920522508826053
0813, 1111, 0.9920389061511894
0634, 0733, 0.9920245804925837
0312, 2223, 0.9920201339339767
0614, 0921, 0.9920162920631045
0715, 0734, 0.9920138383225506
0222, 1413, 0.9920130365900919
0323, 1012, 0.9920106968488224
0632, 2223, 0.992007912980226
1733, 0333, 0.9920046819849909
0722, 1031, 0.9919981089444103
0724, 1132, 0.9919944424259611
1013, 1833, 0.9919895676783076
0724, 2212, 0.9919846773554034
0133, 1933, 0.9919754750191465
1911, 0711, 0.9919730257069262
0232, 1432, 0.9919721865348561
0831, 1912, 0.9919696479690732
2532, 2413, 0.9919605689629073
0213, 2412, 0.991950039359849
2531, 1612, 0.9919463669310832
0421, 1612, 0.9919390270914651
0332, 1022, 0.9919335048614275
1531, 1833, 0.9919325774163557
2533, 1021, 0.9919305514863858
0735, 2521, 0.9919112890442666
0812, 0114, 0.991907839348734
1132, 1214, 0.9918958736420818
0412, 0714, 0.9918903521650805
1622, 1911, 0.9918887558592555
1032, 0812, 0.9918690234293033
0223, 0733, 0.9918659934570264
0932, 2512, 0.9918395218828637
0921, 0714, 0.9918381738332888
2031, 0121, 0.9918372455913451
2221, 0924, 0.9918289387467437
0524, 2523, 0.9918274944315961
0933, 0123, 0.9918246501705567
1231, 1712, 0.991816420276145
0914, 1024, 0.9918088072681501
1733, 0711, 0.9917907008550912
1512, 0312, 0.991767562059487
2412, 1712, 0.9917634197224483
0331, 1121, 0.9917588488190366
1922, 2412, 0.9917556164767177
2523, 1233, 0.9917512647191938
2532, 0333, 0.9917460157908142
2413, 0333, 0.9917417369409928
0431, 1614, 0.9917348817292063
2534, 0925, 0.9917274092417385
0132, 0925, 0.9917196785705678
1722, 2033, 0.9917165059234541
1111, 0924, 0.9917149915618959
1654, 0114, 0.9916872834557973
1823, 0512, 0.9916833194677211
2512, 0735, 0.9916736158287104
0212, 1023, 0.9916534754256349
1432, 0825, 0.9916448692427187
2521, 1124, 0.9916277158122312
0634, 0725, 0.9916255528730775
0715, 1214, 0.9916143891474066
0835, 0731, 0.9916142094851536
0421, 0713, 0.9916104118462064
0914, 0222, 0.9916041823856765
2212, 0334, 0.99160387467043
1131, 0532, 0.9915936752151534
2013, 1411, 0.9915901392088601
1651, 0634, 0.9915877282690719
1033, 0311, 0.9915862531814602
0414, 0734, 0.9915823365967171
1024, 0732, 0.9915705710288254
0413, 1233, 0.99157009003275
0434, 1824, 0.9915668798522458
0722, 1235, 0.9915634176296283
0814, 1232, 0.9915588261028075
2221, 1421, 0.9915537950921903
1924, 1733, 0.9915517567550112
0621, 2011, 0.9915515807368175
1123, 0312, 0.9915316757878678
1222, 0224, 0.9915191655597847
0312, 1132, 0.991514430415045
0724, 0925, 0.9914927037747254
0531, 1933, 0.9914920520858719
0414, 0935, 0.9914901497983761
1013, 1011, 0.9914897488280884
1021, 2234, 0.9914821189045573
0735, 1724, 0.9914761818319401
0711, 1225, 0.991472716052965
2221, 1433, 0.9914677878416206
0724, 1511, 0.9914660885480694
2422, 1125, 0.991462762871717
1121, 0733, 0.9914612212226614
2514, 1611, 0.9914566745417054
1135, 0212, 0.9914549349107143
0122, 1412, 0.9914505640174947
1813, 1111, 0.9914462698129517
0531, 1723, 0.9914458289949998
0732, 1655, 0.9914260358254949
0911, 0633, 0.991406721114074
0131, 0224, 0.991402514602348
1511, 0925, 0.9913948704661028
0632, 1132, 0.9913808048281939
1034, 0225, 0.9913757857316715
1024, 0131, 0.9913503598705751
2221, 1655, 0.9913359808898784
1221, 0112, 0.9913171530450077
0831, 0835, 0.9913140052383289
1124, 1024, 0.9913100350891331
0723, 0522, 0.9913054984672547
0725, 1614, 0.9912968752167437
0213, 1422, 0.9912847187494553
0223, 0935, 0.9912768383160864
0722, 0631, 0.9912747701425492
0624, 0823, 0.9912612051313229
0612, 1655, 0.991255300027087
0331, 0613, 0.9912539836517724
1222, 0532, 0.9912509055665002
0715, 0935, 0.9912451572437916
1013, 0323, 0.9912382698442691
1424, 1934, 0.9912335001850365
1032, 0113, 0.9912325609552858
2011, 0713, 0.9912287632573213
0914, 1131, 0.9912078251228185
0612, 0222, 0.9911965686438494
0212, 0213, 0.9911905281821115
1135, 0812, 0.9911893366972766
0914, 1732, 0.99118294778322
0632, 2222, 0.9911825406984383
1211, 1422, 0.9911784725048371
0612, 0321, 0.9911773176597175
2031, 0331, 0.9911727041826796
1651, 1511, 0.9911674008406023
0925, 1214, 0.9911558207572598
1211, 1922, 0.9911291662766974
0832, 0223, 0.9911284710245087
0726, 2432, 0.991122060737837
1114, 0821, 0.9911217173709471
0313, 2232, 0.9911171983901067
1434, 0412, 0.9911066628920688
0723, 0332, 0.991097193431274
0923, 1612, 0.9910817870039801
1723, 1412, 0.9910816787061144
1633, 1524, 0.9910612148314202
0212, 1634, 0.9910535646799917
0433, 1722, 0.9910466289396515
0921, 2515, 0.9910460109518346
0831, 0513, 0.9910266864427241
1211, 0731, 0.9910256967097855
0624, 0334, 0.9910245355994752
0533, 2523, 0.9910136791490587
2223, 0511, 0.9910120760268171
0333, 0411, 0.9910032904702949
0813, 0825, 0.9910023428364506
0124, 0434, 0.9910006279183362
0815, 1824, 0.9909976440503455
0423, 0333, 0.9909964903414625
0612, 2521, 0.990994387530251
2221, 2234, 0.9909942264974583
0122, 1221, 0.9909799107535546
0722, 1933, 0.9909726847460864
1432, 1524, 0.9909663602149046
0421, 1913, 0.9909570301597804
0312, 2222, 0.9909497791136438
1932, 1023, 0.9909491414288453
0312, 0611, 0.99093955707572
0231, 0414, 0.9909370236845568
0623, 1651, 0.9909290990583945
1931, 0211, 0.9909147658088722
1523, 0332, 0.9909087864482125
1732, 1021, 0.9909042111650108
0732, 2234, 0.9909039171560555
2024, 0715, 0.9909013318905128
1222, 1124, 0.9909001676358669
0214, 1135, 0.990896290878096
2424, 0631, 0.990891495974699
2213, 1233, 0.9908787610808039
0725, 0334, 0.9908692640855364
0225, 2522, 0.9908650837633142
0935, 0823, 0.9908544789813294
0211, 2515, 0.9908430669050117
0722, 1034, 0.9908318861029476
0231, 2535, 0.9908188522931594
1933, 2213, 0.9908144127264995
1125, 0812, 0.9908048078114288
2011, 2515, 0.9907978175480976
0413, 1034, 0.9907963573588715
2011, 1232, 0.9907763408761757
2213, 0512, 0.9907760753995731
0213, 0731, 0.9907716196305186
0832, 0822, 0.9907693506079035
0413, 0533, 0.990765990625324
0834, 0622, 0.9907531524185423
1231, 0213, 0.9907459586268733
0835, 0812, 0.9907251274419888
1925, 0224, 0.9907193956900072
0734, 0334, 0.9907176937938403
1124, 2533, 0.9907134213223744
0821, 1915, 0.9907098524408618
0211, 0711, 0.9907013842837706
1512, 0724, 0.9906977491859221
0214, 2211, 0.990679952866964
0634, 1132, 0.9906647804293448
0711, 0333, 0.9906521917939182
2222, 0733, 0.9906449735306645
1933, 2424, 0.9906259264347366
0832, 0734, 0.9906190172099584
0734, 1614, 0.9906179807760486
2423, 0222, 0.9906166603116089
1135, 1231, 0.9905963630004697
1231, 1023, 0.9905927856525559
1011, 1935, 0.9905855745760858
0132, 0912, 0.9905854687388645
1134, 1712, 0.9905793573956453
0513, 1022, 0.9905738299628525
2023, 1724, 0.9905696568701687
1022, 0522, 0.990562186335746
2523, 2233, 0.9905447117236241
0124, 0533, 0.9905157931453827
0724, 0634, 0.9905153459570871
1114, 1912, 0.9905093871164686
0723, 1422, 0.9904953941799226
0133, 1935, 0.9904841852495685
2212, 1614, 0.9904718141006561
0314, 1623, 0.9904714575301636
0414, 1614, 0.9904585957720106
0921, 0814, 0.9904513559797254
0915, 1031, 0.9904490630864431
0222, 0532, 0.9904487764500199
1653, 0234, 0.9904457755188633
1013, 2233, 0.9904434847371981
0732, 1021, 0.9904421129570801
1022, 0114, 0.9904335097044925
1125, 1422, 0.9904213152801878
1034, 1823, 0.9904193873208149
0133, 1233, 0.9903976396173333
1031, 1012, 0.9903822375799676
1235, 0533, 0.990380316699967
0222, 0131, 0.9903771420694457
0133, 0221, 0.9903697584393649
2423, 2234, 0.9903626222507824
1611, 1712, 0.9903468992665668
1431, 0923, 0.99034669792644
0333, 0324, 0.9903382789343163
0523, 1214, 0.9903342053370221
1932, 1621, 0.9903178780605331
1022, 1414, 0.9903061252914791
1235, 1935, 0.9903001028668739
0332, 1915, 0.9902998411212901
1911, 0923, 0.990295676058741
1032, 1231, 0.9902916118479173
1032, 0212, 0.9902868849040328
0915, 0413, 0.9902824728271794
0211, 1033, 0.9902716607971429
1223, 1132, 0.9902410600898681
1513, 2033, 0.9902393447932258
0312, 0613, 0.9902373431629674
0614, 0814, 0.990229398952489
0711, 2413, 0.9902269424132653
0332, 0213, 0.9902247367930541
1632, 0822, 0.9902086977717742
0312, 0223, 0.9901974674689578
0632, 0734, 0.9901896839628649
1135, 1422, 0.9901889314159155
1733, 1033, 0.9901820500652384
1613, 0221, 0.9901709871591992
0513, 1623, 0.9901429687126916
2411, 0931, 0.9901399733551396
2011, 1612, 0.9901329436946584
1653, 0332, 0.9901323222663778
0632, 0331, 0.9901257354369507
1135, 1922, 0.9901188058889425
2521, 1024, 0.9901044535175109
0923, 1014, 0.9900941241158827
0331, 0624, 0.990088643398738
0832, 0925, 0.9900843389244118
1431, 0421, 0.9900806064802546
1512, 2223, 0.9900782934379314
0333, 0814, 0.990067947731855
1612, 0324, 0.9900670681459016
0221, 1935, 0.990032582559244
0524, 1031, 0.990028567072665
2223, 0733, 0.990021809323379
0312, 0734, 0.9900163119463601
1621, 0113, 0.9900004913706223
0914, 0735, 0.9899949195083096
1231, 1634, 0.989989914360193
1421, 0732, 0.989988431347608
1235, 0512, 0.9899830930327379
0524, 0512, 0.9899829293435959
0621, 0614, 0.9899710304547101
1134, 1611, 0.9899701490810077
1123, 0611, 0.9899612544049363
1532, 0713, 0.9899609741172296
1634, 1422, 0.989959168972736
0222, 1021, 0.9899574376461564
0222, 0224, 0.9899371430724622
2422, 1022, 0.9899348192895812
1512, 0331, 0.9899276028473613
1231, 1922, 0.9899178258768507
1512, 0733, 0.9899100754378815
1221, 2523, 0.9899030253809546
0724, 0823, 0.989893545649876
1622, 0921, 0.9898931257729824
1134, 2514, 0.9898834680393257
1934, 0133, 0.9898831986543124
0914, 1413, 0.9898816181012937
0132, 0634, 0.9898776711499456
1121, 0121, 0.989875303669947
2223, 0523, 0.9898674636199415
1811, 2515, 0.9898499574656847
2011, 0913, 0.9898463872363517
0835, 1414, 0.989844732500301
0423, 1225, 0.9898414747440831
1135, 1211, 0.9898352554809307
0822, 0334, 0.9898024484978077
0213, 0234, 0.9898018091223807
1931, 0933, 0.989800483327508
1932, 1922, 0.9897930995340533
0835, 0821, 0.9897787334595374
0611, 1214, 0.9897751985410469
1925, 1655, 0.9897686873315107
1235, 1833, 0.989763070232097
1634, 0812, 0.9897629240959037
1733, 2532, 0.9897606094359573
1925, 1433, 0.9897415345332041
1431, 0324, 0.9897310930744788
1923, 1922, 0.9897176434121154
1933, 0434, 0.9897156015453662
0722, 2233, 0.9897028768505672
1623, 2033, 0.9896985064074633
0324, 1232, 0.9896968879611276
1431, 2011, 0.9896933676960609
0612, 2512, 0.9896825264365937
0524, 1034, 0.9896787830847662
1121, 0734, 0.9896664809308353
1811, 2532, 0.989658492292646
0132, 0724, 0.9896547662703774
0133, 0631, 0.9896445551531898
0623, 0613, 0.9896307666074372
0423, 1811, 0.9896197219549222
0511, 0925, 0.9896182079779269
1223, 0511, 0.989611691881424
1013, 0524, 0.9896044295912406
0124, 0824, 0.989601234863953
0715, 0725, 0.9895895810405162
0214, 0513, 0.9895813791249375
0723, 1023, 0.9895805515748326
2211, 0835, 0.9895773838582992
1422, 1915, 0.9895604644825496
0312, 1214, 0.9895532816404663
0533, 0434, 0.9895452227888119
0225, 0221, 0.9895336389074774
0133, 0512, 0.9895326074546931
1622, 0814, 0.9895302200219217
0735, 2221, 0.9895209585197732
1931, 1733, 0.9895154865643945
0633, 0133, 0.9895006731138952
0323, 2213, 0.989494864573775
0513, 1422, 0.9894923871022029
1932, 1623, 0.9894922348186048
0413, 1934, 0.9894789513405423
0824, 1133, 0.9894724679155772
1531, 0424, 0.9894512310537769
1123, 0334, 0.9894435419675819
0513, 0812, 0.9894405765713199
0523, 0511, 0.9894388636423246
0132, 0832, 0.9894350259876068
1432, 2023, 0.9894328745492551
0513, 1922, 0.9894243876020198
1223, 0613, 0.989416443108555
0731, 1631, 0.989412400623747
0231, 0935, 0.9893855921927089
0634, 2212, 0.9893753278885073
0331, 0925, 0.9893490104238216
1011, 1221, 0.9893172609076737
1931, 0123, 0.9893002774682772
0715, 0613, 0.9893001306502545
1131, 0224, 0.9892923493556371
1124, 0924, 0.9892846961127376
1812, 0122, 0.9892835426767734
0631, 0512, 0.9892815454919683
0724, 1223, 0.989280918926067
2232, 1913, 0.9892776568599546
0214, 2033, 0.989277526514202
0423, 0921, 0.9892601798887288
0431, 1214, 0.9892544513932021
0923, 2413, 0.9892439746915329
1211, 1631, 0.9892320073343511
1223, 0431, 0.9892272546574536
0331, 0734, 0.9892191500050108
1411, 2521, 0.9892150227510484
0632, 0414, 0.9892125743709637
0621, 0923, 0.9892122843912277
0632, 0121, 0.9892120028801598
0623, 0925, 0.9891978703876341
0412, 0814, 0.9891859976992234
1022, 1631, 0.9891825477207004
0922, 1021, 0.9891811775786513
1221, 2233, 0.9891574964963988
1923, 1915, 0.989150163727771
1524, 0532, 0.9891327364250566
0413, 0512, 0.9891248020677662
1911, 1431, 0.9891176181510738
1622, 0421, 0.9891122632502748
0133, 0323, 0.9891092597619491
0913, 0324, 0.989099156143886
1013, 1235, 0.9890918989688806
0722, 0323, 0.98907212110517
1124, 0532, 0.9890699999214215
0823, 1214, 0.9890661564043105
1912, 1634, 0.9890481260393807
0611, 1614, 0.9890473448178994
1222, 1813, 0.9890444800748933
2213, 0631, 0.9890368762705247
0914, 1222, 0.9890359602156322
1531, 0225, 0.9890219798162149
0513, 1023, 0.9890209422382347
1813, 1124, 0.9890069712555096
0732, 1524, 0.9889858852451542
2422, 0332, 0.9889845154955904
1732, 0732, 0.9889788277142367
0735, 0222, 0.9889577171318946
1633, 0321, 0.9889503856590305
0122, 0434, 0.9889435449657414
2433, 0913, 0.9889322270590998
0414, 2222, 0.9889272699141644
0314, 1533, 0.9889250165273696
0623, 0511, 0.9889226323021458
0414, 1132, 0.9889079456421356
1135, 1623, 0.988878153920723
1924, 0412, 0.9888707727133806
0632, 1651, 0.9888559879958063
0511, 0823, 0.9888504065306023
0835, 0234, 0.9888298876932546
2011, 0923, 0.9888270511578329
0211, 0814, 0.9888215338777203
0313, 0711, 0.9888111792010958
1132, 0733, 0.9888052347515078
1211, 1634, 0.9887879705368585
1931, 1911, 0.988785860340757
2422, 1422, 0.9887749984939314
0321, 0732, 0.9887728003122708
0321, 1624, 0.988769717582235
0114, 1224, 0.9887656972328552
2533, 1925, 0.9887600007195667
1933, 0824, 0.9887531546312477
2535, 2222, 0.9887432668117018
2011, 2433, 0.9887357015728562
1023, 0113, 0.9887151321569315
2023, 1524, 0.9886973448060259
1723, 2424, 0.9886896610373582
2423, 0732, 0.988680265902245
0124, 0512, 0.9886758906394811
1934, 0512, 0.988668428829455
1925, 0532, 0.9886588328546158
1623, 1915, 0.9886522971887673
2515, 1232, 0.9886449637485385
0321, 2533, 0.98863921168866
1911, 0713, 0.988618569084216
2433, 0333, 0.9886114590557968
1653, 1022, 0.9886059550189148
1923, 0522, 0.9886019434351169
0825, 2533, 0.9885978446335054
1922, 1634, 0.9885825413563493
2412, 1224, 0.9885730991961328
0211, 2232, 0.9885688042164058
2512, 0321, 0.988565091233548
0331, 0431, 0.9885619610690376
0122, 2233, 0.9885568478923218
1713, 0512, 0.9885392034763403
1811, 0411, 0.9885375474511825
0731, 1915, 0.9885202344619843
1633, 1411, 0.9885126249774778
2024, 0624, 0.9885123624124071
0412, 1225, 0.9885113926773149
1733, 0814, 0.9885096707880952
1431, 1612, 0.9884996800187859
1011, 0122, 0.9884906201079435
1531, 0221, 0.9884885436513527
1623, 1634, 0.9884881883914783
0531, 0631, 0.9884769383293066
1131, 1433, 0.988475265964222
0824, 0512, 0.9884721001689389
1911, 1232, 0.9884698448027228
1132, 0823, 0.9884631201258222
0723, 0731, 0.9884595633831743
1922, 0113, 0.9884471867575765
0825, 1925, 0.9884469493432809
0931, 1214, 0.9884442598692306
2211, 1653, 0.9884249403296416
0832, 1223, 0.9884236285435661
1124, 1421, 0.9884215262550459
1831, 1232, 0.9884019134067662
1651, 1213, 0.9884017434159581
1413, 1655, 0.9883988241933764
1121, 1651, 0.9883946407054894
1622, 2011, 0.9883933451072443
1622, 1931, 0.988387808617807
1022, 1922, 0.9883853480523831
0632, 0312, 0.988383561107653
1131, 1124, 0.9883812494067079
1732, 0825, 0.9883694689777706
0932, 1655, 0.9883617057303696
0735, 1124, 0.9883597198646733
0314, 2412, 0.9883484151568444
0212, 0314, 0.9883371739269468
1925, 0732, 0.9883328317539809
0621, 0412, 0.9883325190769409
1231, 0821, 0.9883139617064551
1731, 2531, 0.9883116310986283
0411, 1033, 0.9883086460880729
1712, 0113, 0.9882990056440119
1034, 0512, 0.9882949842576452
0915, 1424, 0.9882943043924048
1434, 1423, 0.9882830529103603
1722, 2514, 0.9882803322563279
1123, 0823, 0.9882756522212937
1624, 1524, 0.9882712903989332
1614, 1214, 0.9882697109581621
1523, 1112, 0.9882375717184301
0733, 1214, 0.9882343129435316
0313, 2011, 0.9882342016645459
1652, 1824, 0.9882296805130933
0423, 0421, 0.9882254724812208
0632, 0931, 0.9882246319776075
0321, 1925, 0.9881976519518905
1934, 0432, 0.9881945351393185
1834, 2514, 0.9881878594301554
0531, 1133, 0.9881813710704688
0734, 0733, 0.9881800428540517
0732, 1413, 0.9881784188849644
0814, 0123, 0.9881667998441267
0623, 2223, 0.9881623631883558
0213, 0821, 0.9881514561255766
1722, 1513, 0.9881223006023743
0214, 0835, 0.9881160660605633
0423, 0324, 0.9881151650805231
2433, 0711, 0.9880993863496788
0122, 1935, 0.9880853938285054
0423, 1232, 0.9880784414087735
1811, 0614, 0.9880735088515537
1732, 0222, 0.9880672007488189
0915, 1522, 0.9880671431783095
1922, 1125, 0.9880655789550894
1923, 0213, 0.9880648172375173
0724, 0611, 0.9880481196560997
0633, 2424, 0.988039948592805
1221, 0221, 0.9880293710701361
2524, 1613, 0.988020459776195
0412, 0921, 0.9880111222489449
1135, 1912, 0.9879908129388723
0734, 1213, 0.9879756869754781
0414, 0511, 0.9879696627602903
0613, 0733, 0.9879639825311647
1651, 0832, 0.987926954517932
0414, 0725, 0.987913692419122
0312, 1511, 0.987910747236194
1833, 1012, 0.9879073578845333
1911, 0333, 0.9879062929240942
2213, 1935, 0.9878904862002487
0531, 2523, 0.9878820242355677
0914, 0612, 0.9878805449088943
0321, 1124, 0.9878658403305964
0122, 0524, 0.9878582416690156
1431, 2433, 0.9878539714706696
0735, 0131, 0.9878496911631509
1131, 2533, 0.9878405871743297
2233, 0512, 0.9878349426223062
0923, 2432, 0.9878259910099175
2024, 0611, 0.9878183297420435
0612, 2023, 0.9877946102087025
0234, 1915, 0.98778951327716
1411, 1524, 0.9877682187663454
0621, 2413, 0.9877485569695056
1731, 1122, 0.987746235762953
0112, 1935, 0.9877422612735747
1432, 2221, 0.9877307207108709
0312, 0511, 0.9877291595032569
0212, 1611, 0.987727602665475
0735, 1655, 0.9877238284260003
1011, 2523, 0.9877122123956629
2211, 1125, 0.9877099618354531
1931, 0421, 0.9877092427638144
1723, 0124, 0.9877056081631909
1215, 1113, 0.9876953372119803
2521, 0732, 0.9876906385733142
0424, 1133, 0.987686212227173
1031, 2213, 0.9876796519546233
2423, 1655, 0.9876695195351828
0711, 0714, 0.9876680170948671
1135, 1023, 0.9876653382183244
1014, 0333, 0.9876337174867503
1622, 2515, 0.9876207511476031
0323, 0512, 0.9876200089946332
0734, 1511, 0.9876185206530383
1511, 0334, 0.987616134267244
0231, 2212, 0.9876135260397367
0431, 0823, 0.9875995326548179
0723, 1231, 0.9875943364331798
1024, 1524, 0.9875891440067103
0612, 1124, 0.9875837554037719
0931, 0511, 0.9875704929570791
1122, 0421, 0.9875674684723844
1731, 0913, 0.9875586351058047
0414, 2223, 0.9875508146605666
1132, 0715, 0.9875458867010386
0222, 1421, 0.9875435999334318
0323, 1823, 0.987539759517631
1932, 1712, 0.9875285156351502
1653, 0835, 0.9875034089224427
2413, 0411, 0.9874989659756351
0725, 1511, 0.9874845881480454
1622, 0324, 0.9874842699498143
1622, 0621, 0.9874831743297334
0433, 0314, 0.9874710754875752
1121, 0715, 0.987465650498318
0931, 0634, 0.9874622325386381
2422, 1634, 0.9874409676519509
1411, 1624, 0.9874356238341204
0225, 0424, 0.9874322031043321
1023, 0234, 0.9874321887004924
0212, 1922, 0.9874283008909657
1212, 1632, 0.9874263755556368
0624, 0935, 0.9874242244538187
0915, 0512, 0.9874055872976636
1931, 0333, 0.9873920963591198
1931, 0324, 0.9873890296538195
1433, 0131, 0.9873883250011503
2413, 0421, 0.9873872872365641
1232, 1913, 0.9873839393638743
0612, 1724, 0.987376208017985
